pharmacy_id,district_id,name,street,housenumber,postal_code,district,neighborhood,phone_number,website,services_offered,openinghours,wheelchair_accessible,latitude,longitude,coordinates
3072343433,11007007,apotheke am viktoria-luise-platz,viktoria-luise-platz,9,10777,Tempelhof-Schöneberg,Schöneberg,+493021967226,https://www.apoviktoria.de/,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-14:00,yes,52.4952479,13.3410681,POINT(13.3410681 52.4952479)
3080747241,11003003,ginkko-apotheke,walter-friedrich-straße,6,13125,Pankow,Buch,,nan,dispensing_yes,mo-fr 08:00-19:30,yes,52.6343256,13.4943853,POINT(13.4943853 52.6343256)
3089158088,11012012,leuchtturm apotheke,heinsestraße,32-34,13467,Reinickendorf,Hermsdorf,,nan,dispensing_yes,"mo-fr 08:00-19:00, sa 08:30-14:00;su,ph off",yes,52.6169159,13.3070697,POINT(13.3070697 52.6169159)
3112851447,11003003,schlosspark-apotheke,walter-friedrich-straße,4A,13125,Pankow,Buch,,nan,dispensing_yes,"mo-fr 08:00-19:00, sa 09:00-15:00",yes,52.6348377,13.4955488,POINT(13.4955488 52.6348377)
3118107216,11010010,apotheke am ukb,nan,nan,nan,Marzahn-Hellersdorf,Biesdorf,,https://apotheke-am-ukb.de,dispensing_yes,"mo-fr 08:00-19:00, sa 09:00-13:00",yes,52.5191748,13.5645435,POINT(13.5645435 52.5191748)
3157838594,11007007,apotheke zum zirkel,beckerstraße,4,12157,Tempelhof-Schöneberg,Schöneberg,+493085600861,https://www.apotheke-zum-zirkel.de/,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:30,no,52.4672036,13.342445,POINT(13.342445 52.4672036)
3157917186,11007007,lauter apotheke,rheinstraße,2,12159,Tempelhof-Schöneberg,Friedenau,+49308524403,https://www.lauter-apotheke.de,dispensing_yes,mo-fr 09:00-18:30; sa 09:00-14:00,yes,52.4713396,13.3347336,POINT(13.3347336 52.4713396)
3167654650,11008008,apotheke am hermannplatz,nan,nan,nan,Neukölln,Neukölln,,nan,dispensing_yes,"mo,tu,th,fr 08:30-19:00; we 08:30-18:00; sa 09:00-14:00",limited,52.4875333,13.4256151,POINT(13.4256151 52.4875333)
3206454429,11012012,karolinen apotheke,schloßstraße,5,13507,Reinickendorf,Tegel,+493043655510,nan,dispensing_yes,"mo,tu,th 08:30-19:00; we,fr 08:30-18:30",yes,52.5912527,13.28343,POINT(13.28343 52.5912527)
3216711374,11002002,eick apotheke,oranienstraße,7,10997,Friedrichshain-Kreuzberg,Kreuzberg,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-15:00,no,52.4998605,13.4247979,POINT(13.4247979 52.4998605)
3229138232,11006006,diana apotheke,schloßstraße,116,12163,Steglitz-Zehlendorf,Steglitz,+493079788430,https://www.diana-apotheken-berlin.de/filialen/berlin-steglitz/,dispensing_yes,"mo-fr 08:00-20:00; sa 09:00-19:00; su,ph off",yes,52.4622982,13.3262168,POINT(13.3262168 52.4622982)
3300157792,11003003,karow apotheke,bucher chaussee,1-3,13125,Pankow,Karow,+493094380913,nan,dispensing_yes,nan,,52.616322,13.4855923,POINT(13.4855923 52.616322)
3307700070,11003003,elisabeth apotheke,prenzlauer allee,184,10405,Pankow,Prenzlauer Berg,+493044651717,nan,dispensing_yes,mo-fr 08:00-19:00; sa 09:00-14:00,yes,52.5426874,13.4258787,POINT(13.4258787 52.5426874)
3310052861,11001001,apotheke rosenthaler platz,weinbergsweg,1,10119,Mitte,Mitte,,nan,dispensing_yes,mo-fr 08:00-20:00; sa 09:00-18:00,yes,52.5299308,13.4017313,POINT(13.4017313 52.5299308)
3310698935,11003003,apotheke an der galenusstraße,galenusstraße,59,13187,Pankow,Pankow,,nan,dispensing_yes,mo-fr 08:00-18:30; sa 09:00-13:00,,52.5806283,13.4237469,POINT(13.4237469 52.5806283)
3328474346,11003003,birken-apotheke karow,bahnhofstraße,17A,13125,Pankow,Karow,+490309430542,nan,dispensing_yes,"mo,tu,th 08:00-18:30; we,fr 08:00-18:00; sa 08:30-13:00",no,52.6119717,13.4742827,POINT(13.4742827 52.6119717)
3331787468,11001001,aschenbachs apotheke,georgenstraße,25,10117,Mitte,Mitte,,nan,,mo-fr 07:00-20:00; sa 10:00-17:00,yes,52.5196854,13.3874475,POINT(13.3874475 52.5196854)
3334327193,11001001,apotheke 4.0,turmstraße,29,10551,Mitte,Moabit,,https://apotheken-im-center.info/berlin/de/apotheke-4.0.php,,mo-sa 08:00-21:00,yes,52.526505,13.3417528,POINT(13.3417528 52.526505)
3337674441,11004004,kristall apotheke,tegeler weg,3,10589,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,mo-fr 08:30-18:30,no,52.5233862,13.299693,POINT(13.299693 52.5233862)
3337738729,11004004,apotheke am heckerdamm,heckerdamm,225,13627,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,+493034901533,https://www.apotheke-am-heckerdamm.de/,dispensing_yes,mo-fr 08:00-18:30; sa 08:00-13:30,,52.5390832,13.2994523,POINT(13.2994523 52.5390832)
3337776414,11005005,eva-apotheke,schönwalder straße,78-79,13585,Spandau,Spandau,+49303753573,https://www.eva-apotheke-berlin.de/,dispensing_yes,mo 08:00-18:30;sa 08:00-13:30,no,52.5492831,13.2003621,POINT(13.2003621 52.5492831)
3338623569,11005005,apotheke wilhelmstraße,wilhelmstraße,24B,13593,Spandau,Wilhelmstadt,+4930365093010,https://apotheke-wilhelmstrasse.de/,,mo-sa 08:00-20:00,yes,52.5212776,13.1854103,POINT(13.1854103 52.5212776)
3338651114,11009009,gesundheits-apotheke,schönefelder chaussee,233,12524,Treptow-Köpenick,Altglienicke,+49306734185,http://www.docmorris-apotheke.de/de/apotheken/list/berlin/altglienicke-schoenefeld/,dispensing_yes,mo-fr 08:00-19:00; sa 08:00-14:00,yes,52.4029704,13.5240121,POINT(13.5240121 52.4029704)
3339491292,11012012,titisee apotheke,titiseestraße,5,13469,Reinickendorf,Waidmannslust,+49304022980,https://www.titisee-apotheke-berlin.de/,,mo-fr 08:30-18:00; sa 08:30-13:00,yes,52.6092923,13.335399,POINT(13.335399 52.6092923)
3340079413,11012012,oran-apotheke,oranienburger straße,60,13437,Reinickendorf,Wittenau,+49304140990,https://www.oran-apotheke-berlin.de/,dispensing_yes,mo 08:00-18:30;tu 08:00-19:30;we 08:00-18:30;th 08:00-19:30;fr 08:00-18:30;sa 08:00-13:00,yes,52.5894338,13.3346308,POINT(13.3346308 52.5894338)
3341588831,11001001,kolonie-apotheke,koloniestraße,22,13359,Mitte,Gesundbrunnen,+493049913399,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-13:00,,52.5578575,13.3787231,POINT(13.3787231 52.5578575)
3350477701,11001001,nordkreuz apotheke,hanne-sobek-platz,nan,13357,Mitte,Gesundbrunnen,+493049917111,https://www.nordkreuz-apotheke.de/,dispensing_no,mo-fr 08:00-20:00; su 10:00-16:00; sa 09:00-19:00,yes,52.548374,13.3887526,POINT(13.3887526 52.548374)
3353191483,11006006,berlinda apotheke,schloßstraße,34,12163,Steglitz-Zehlendorf,Steglitz,,nan,dispensing_yes,mo-fr 09:00-20:00; sa 10:00-20:00,yes,52.4576052,13.3197716,POINT(13.3197716 52.4576052)
3353229504,11003003,mediosapotheke,nan,1,13187,Pankow,Pankow,,nan,dispensing_yes,sa 09:00-16:00; mo-fr 08:00-19:00,yes,52.567326,13.4108465,POINT(13.4108465 52.567326)
3353236089,11005005,arcaden-apotheke,nan,nan,nan,Spandau,Spandau,+49303300100,https://www.arcaden-apotheke.com/spandau,dispensing_yes,mo-fr 09:00-21:00; sa 10:00-21:00,yes,52.5334895,13.1975602,POINT(13.1975602 52.5334895)
3353252595,11007007,arcaden-apotheke,tempelhofer damm,227,12099,Tempelhof-Schöneberg,Tempelhof,,nan,dispensing_yes,mo-fr 09:00-20:00; sa 10:00-20:00,yes,52.456063,13.3862617,POINT(13.3862617 52.456063)
3353551041,11002002,sky apotheke kreuzberg,bergmannstraße,5-7,10961,Friedrichshain-Kreuzberg,Kreuzberg,,nan,,nan,yes,52.4895389,13.3888023,POINT(13.3888023 52.4895389)
3354050334,11007007,friedrich-wilhelm apotheke,friedrich-wilhelm-platz,6,12161,Tempelhof-Schöneberg,Friedenau,,nan,dispensing_yes,mo-fr 08:15-18:30; sa 09:00-13:00,limited,52.4721004,13.3275938,POINT(13.3275938 52.4721004)
3357535140,11003003,kollwitz-apotheke,nan,nan,nan,Pankow,Prenzlauer Berg,,nan,dispensing_yes,mo-fr 09:00-19:00; sa 09:00-16:00,yes,52.5361903,13.4182329,POINT(13.4182329 52.5361903)
3374665796,11001001,krankenhaus-apotheke,nan,nan,nan,Mitte,Wedding,,nan,dispensing_no,mo-fr 07:30-17:00; sa 09:00-12:00,,52.5438614,13.3446673,POINT(13.3446673 52.5438614)
3411987196,11007007,wittekind-apotheke am attilaplatz,manteuffelstraße,32,12103,Tempelhof-Schöneberg,Tempelhof,+49307523045,nan,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,yes,52.4565876,13.3754259,POINT(13.3754259 52.4565876)
3446123445,11001001,sophien-apotheke,invalidenstraße,157,10115,Mitte,Mitte,,nan,dispensing_yes,mo-fr 08:00-19:00; sa 08:00-14:00,yes,52.5323503,13.3968456,POINT(13.3968456 52.5323503)
3472167668,11007007,apotheke goltzstraße,goltzstraße,35,10781,Tempelhof-Schöneberg,Schöneberg,,nan,dispensing_yes,mo-fr 09:00-19:00; sa 09:00-17:00,yes,52.4939336,13.3535927,POINT(13.3535927 52.4939336)
3556800140,11004004,fontane-apotheke,uhlandstraße,28,10719,Charlottenburg-Wilmersdorf,Charlottenburg,+493088701720,https://www.fontane-apotheke-berlin-app.de/,dispensing_yes,mo-fr 08:30-19:30; sa 09:00-18:00,no,52.5015768,13.3249245,POINT(13.3249245 52.5015768)
3625376503,11006006,titania apotheke,markelstraße,3,12163,Steglitz-Zehlendorf,Steglitz,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-14:00,no,52.463688,13.3261596,POINT(13.3261596 52.463688)
3632641123,11007007,feurig-apotheke,hauptstraße,131,10827,Tempelhof-Schöneberg,Schöneberg,+493078709309,https://feurig-apotheke.de/,dispensing_yes,sa 09:00-14:00; mo-fr 08:30-19:00,yes,52.4843624,13.3533655,POINT(13.3533655 52.4843624)
3632641432,11007007,pommern apotheke,hauptstraße,152,10827,Tempelhof-Schöneberg,Schöneberg,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-13:00,yes,52.4885088,13.3588471,POINT(13.3588471 52.4885088)
3644288801,11009009,schloss apotheke,rudower straße,13,12557,Treptow-Köpenick,Köpenick,+493065880970,http://www.schlossapotheke-berlin.de/,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00; su off,no,52.4440241,13.5671809,POINT(13.5671809 52.4440241)
3652905896,11011011,rheinstein-apotheke,rheinsteinstraße,4-10,10318,Lichtenberg,Karlshorst,+493050159099,https://www.rheinstein-apotheke.de/,,mo-fr 08:00-18:30; sa 09:00-14:00,yes,52.48275,13.5270224,POINT(13.5270224 52.48275)
3662929427,11007007,cranach apotheke,cranachstraße,6,12157,Tempelhof-Schöneberg,Schöneberg,,nan,,mo-fr 08:30-18:30; sa 08:30-13:00,yes,52.4682275,13.3418488,POINT(13.3418488 52.4682275)
3666540067,11007007,roland apotheke,motzstraße,68,10777,Tempelhof-Schöneberg,Schöneberg,+49302182276,https://www.roland-apotheke-berlin-app.de/,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:30,yes,52.4947915,13.3384366,POINT(13.3384366 52.4947915)
3675973919,11004004,apotheke in der metropole,joachimsthaler straße,21,10719,Charlottenburg-Wilmersdorf,Charlottenburg,+493088550033,https://www.apotheke-metropole-berlin.de/,dispensing_yes,"mo-fr 08:30-19:00; sa-su,ph off",yes,52.5006408,13.3306491,POINT(13.3306491 52.5006408)
3678881033,11004004,apotheke am zoo,joachimsthaler straße,38,10623,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-16:00,yes,52.5045271,13.3317185,POINT(13.3317185 52.5045271)
3686215389,11009009,mörike apotheke,baumschulenstraße,90-91,12437,Treptow-Köpenick,Baumschulenweg,+493053699720,https://www.moerike-apotheke.de/,dispensing_yes,mo-fr 08:00-19:30; sa 08:00-14:00,yes,52.4659153,13.4870512,POINT(13.4870512 52.4659153)
3727826475,11003003,greifswalder apotheke,greifswalder straße,207A,nan,Pankow,Prenzlauer Berg,,nan,dispensing_yes,mo-fr 08:00-19:30; sa 09:00-14:00,limited,52.5328339,13.4286374,POINT(13.4286374 52.5328339)
3770254015,11011011,apotheke am bärenschaufenster,erich-kurz-straße,11,10319,Lichtenberg,Friedrichsfelde,+49305129106,nan,dispensing_yes,mo-fr 08:30-18:30,yes,52.4974009,13.5197847,POINT(13.5197847 52.4974009)
3772676294,11011011,linden-apotheke,prerower platz,1,13051,Lichtenberg,Neu-Hohenschönhausen,,https://www.lindenapotheke-app.de/,,nan,yes,52.5648805,13.5063233,POINT(13.5063233 52.5648805)
3775184617,11008008,pannier-apotheke,nan,nan,nan,Neukölln,Neukölln,,nan,,mo-fr 08:30-19:00; sa 09:00-15:00,yes,52.4864104,13.4299259,POINT(13.4299259 52.4864104)
3803786798,11009009,apotheke im gesundheitsforum köpenick,nan,nan,nan,Treptow-Köpenick,Köpenick,,nan,dispensing_yes,"mo,tu,th 08:00-19:00; we 08:00-14:00; fr 08:00-18:00",yes,52.4598672,13.5798681,POINT(13.5798681 52.4598672)
3826013963,11007007,magnus apotheke,motzstraße,11,10777,Tempelhof-Schöneberg,Schöneberg,,https://www.apomagnus.de/,,mo-fr 08:30-20:00; sa 09:00-16:00,yes,52.4984847,13.3508484,POINT(13.3508484 52.4984847)
3826455882,11007007,quartier apotheke nolleturm,nollendorfplatz,3-4,10777,Tempelhof-Schöneberg,Schöneberg,,nan,,mo-fr 08:30-20:00; sa 09:00-17:00,yes,52.4993503,13.3522231,POINT(13.3522231 52.4993503)
3826455892,11007007,viapharm,kleiststraße,34,10787,Tempelhof-Schöneberg,Schöneberg,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-14:00,limited,52.500298,13.3489734,POINT(13.3489734 52.500298)
3834271596,11001001,humboldt-apotheke,lützowstraße,93,10785,Mitte,Tiergarten,,nan,dispensing_yes,"mo-fr 08:30-18:00, sa 08:30-13:00",no,52.5027647,13.3665376,POINT(13.3665376 52.5027647)
3844572789,11007007,st. annen apotheke,eisenacher straße,46,10823,Tempelhof-Schöneberg,Schöneberg,,nan,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,limited,52.4883801,13.3490721,POINT(13.3490721 52.4883801)
3859397154,11007007,quartier apotheke maaßenstraße,maaßenstraße,3,10777,Tempelhof-Schöneberg,Schöneberg,,nan,dispensing_yes,mo-fr 08:30-20:00; sa 09:00-20:00,yes,52.498601,13.3544313,POINT(13.3544313 52.498601)
3861762721,11004004,hermes-apotheke,bleibtreustraße,40,10623,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-15:00,limited,52.5027976,13.3197952,POINT(13.3197952 52.5027976)
3883143867,11009009,sonnen-apotheke,wilhelminenhofstraße,27,12459,Treptow-Köpenick,Oberschöneweide,+49305376785,https://www.sonnen-apotheke-osw.de/,,mo-fr 08:00-19:00; sa 08:30-13:00,no,52.4618568,13.5171942,POINT(13.5171942 52.4618568)
3883215153,11009009,kant - apotheke,griechische allee,24,12459,Treptow-Köpenick,Oberschöneweide,,nan,,mo-fr 08:00-18:30; sa 08:00-13:00,no,52.4638103,13.5184661,POINT(13.5184661 52.4638103)
3914041314,11006006,sedan apotheke,albrechtstraße,41,12167,Steglitz-Zehlendorf,Steglitz,+49307916097,nan,,"mo-fr 09:00-18:30, sa 09:00-13:00",yes,52.4510523,13.3356849,POINT(13.3356849 52.4510523)
3941585864,11001001,jasmin apotheke,lortzingstraße,42,13355,Mitte,Gesundbrunnen,,https://www.jasmin-apotheke.de/,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:30,limited,52.5427547,13.3929225,POINT(13.3929225 52.5427547)
3978727083,11009009,pharmland,nan,nan,nan,Treptow-Köpenick,Köpenick,,nan,,mo-sa 09:00-19:00,yes,52.4522616,13.5867921,POINT(13.5867921 52.4522616)
3987051088,11010010,casana-apotheke,oberweißbacher straße,7-9,12687,Marzahn-Hellersdorf,Marzahn,,https://www.casana-apotheke-berlin.de/,dispensing_yes,mo-fr 09:00-18:00; sa 09:00-13:00,yes,52.5574272,13.5705133,POINT(13.5705133 52.5574272)
4010310541,11010010,sonnenhut apotheke,riesaer straße,102,12627,Marzahn-Hellersdorf,Hellersdorf,+493099401840,https://www.sonnenhutapotheke.de/,dispensing_yes,"mo-fr 08:00-18:30,sa 08:30-13:00; ph off",,52.5302632,13.6207446,POINT(13.6207446 52.5302632)
4116109275,11010010,easyapotheke marzahn,nan,nan,nan,Marzahn-Hellersdorf,Marzahn,,nan,,"mo,tu,th,fr 08:00-18:30; sa 08:00-13:00; we 08:00-15:00",yes,52.5441347,13.5484221,POINT(13.5484221 52.5441347)
4119531056,11009009,bären-apotheke,elsenstraße,99,12435,Treptow-Köpenick,Alt-Treptow,,nan,,mo-fr 08:00-18:30; sa 08:30-13:00,,52.4885571,13.4538009,POINT(13.4538009 52.4885571)
4197401453,11001001,die herz apotheke 12,badstraße,12,nan,Mitte,Gesundbrunnen,,nan,,mo-fr 08:00-18:30; sa 08:00-13:00,yes,52.5506141,13.385108,POINT(13.385108 52.5506141)
4221018789,11010010,apotheke helle mitte,fritz-lang-platz,6,12627,Marzahn-Hellersdorf,Hellersdorf,+493099401040,https://www.apo-hellemitte.de/,,"mo-fr 08:00-19:00, sa 08:00-14:00; ph off",yes,52.5376932,13.6022698,POINT(13.6022698 52.5376932)
4234162689,11001001,sky apotheke,müllerstraße,142,13353,Mitte,Wedding,+493068402707,nan,,nan,yes,52.5487229,13.3544811,POINT(13.3544811 52.5487229)
4235016190,11010010,grüne apotheke,fritz-lang-straße,5,12627,Marzahn-Hellersdorf,Hellersdorf,+49309913060,http://www.apo-berlin.de,,"mo,tu,th,fr 09:00-18:00, we 09:00-14:00; ph off",,52.536915,13.6028472,POINT(13.6028472 52.536915)
4318602145,11005005,melanchthon apotheke,nan,nan,nan,Spandau,Wilhelmstadt,,nan,,mo-fr 09:00-18:00; sa 09:00-13:00,yes,52.5191421,13.197578,POINT(13.197578 52.5191421)
4347330563,11004004,apotheke am adenauerplatz,nan,nan,nan,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 09:00-16:00,yes,52.50064,13.3075874,POINT(13.3075874 52.50064)
4365384392,11003003,löwenburg-apotheke,alt-blankenburg,67a,13129,Pankow,Blankenburg,+493094516340,https://www.loewenburg-apotheke.de/,,"mo-fr 08:00-19:30; sa 08:30-14:00; su,ph off",yes,52.5937649,13.4607566,POINT(13.4607566 52.5937649)
4381928183,11004004,apotheke am bundesplatz,bundesplatz,3,10715,Charlottenburg-Wilmersdorf,Wilmersdorf,+493085405670,https://www.apotheke-bundesplatz.de/,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,yes,52.4796809,13.3276877,POINT(13.3276877 52.4796809)
4396193589,11009009,müggel-apotheke,nan,nan,nan,Treptow-Köpenick,Müggelheim,,nan,,mo-fr 08:00-18:30; sa 08:00-13:00,yes,52.4125675,13.660795,POINT(13.660795 52.4125675)
4396385781,11007007,apotheke am t-damm,tempelhofer damm,198-200,12099,Tempelhof-Schöneberg,Tempelhof,+493075512815,https://www.tdammapotheke.de/,dispensing_yes,"mo-fr 08:30-19:30, sa 08:30-16:00",limited,52.4586221,13.3840737,POINT(13.3840737 52.4586221)
4413004968,11012012,rosen-apotheke,nan,nan,nan,Reinickendorf,Reinickendorf,,nan,,"mo,tu,th,fr 09:00-18:30; we 09:00-18:00; sa 09:00-13:00",,52.5651319,13.324363,POINT(13.324363 52.5651319)
4415351535,11001001,humboldt-apotheke,chausseestraße,7,10115,Mitte,Mitte,,nan,,mo-fr 09:00-19:00; sa 09:00-14:00,limited,52.5281171,13.3863624,POINT(13.3863624 52.5281171)
4436482370,11001001,dafne apotheke,badstraße,32,13357,Mitte,Gesundbrunnen,,nan,,mo-fr 08:30-18:30; sa 09:30-14:00,yes,52.5529761,13.3801354,POINT(13.3801354 52.5529761)
4439765092,11003003,drive in,nan,nan,nan,Pankow,Buch,,nan,,mo-fr 07:30-20:00; sa 07:30-18:00,yes,52.6343857,13.4943757,POINT(13.4943757 52.6343857)
4485201590,11007007,apotheke alt-lichtenrade,groß-ziethener straße,35,12309,Tempelhof-Schöneberg,Lichtenrade,,nan,,"mo,tu,th 08:00-19:00; we,fr 08:00-18:30; sa 08:00-14:00",yes,52.3943701,13.410495,POINT(13.410495 52.3943701)
4508100704,11006006,südend-apotheke,nan,nan,nan,Steglitz-Zehlendorf,Steglitz,,https://www.suedendapotheke.de/,,mo-fr 08:30-18:30; sa 08:30-13:00,no,52.4497048,13.3478529,POINT(13.3478529 52.4497048)
4514495946,11003003,falken-apotheke,nan,nan,nan,Pankow,Weißensee,+493092799330,https://www.bk-apo.de/,,mo-fr 08:30-19:00; sa 08:30-13:00,,52.553737,13.4751797,POINT(13.4751797 52.553737)
4580235141,11012012,easyapotheke residenzstraße,residenzstraße,33,13409,Reinickendorf,Reinickendorf,,nan,,mo-fr 08:00-19:00; sa 09:00-15:00,yes,52.56738,13.3621478,POINT(13.3621478 52.56738)
4590302593,11006006,bärenapotheke,clayallee,225,14195,Steglitz-Zehlendorf,Dahlem,,nan,,nan,yes,52.4495841,13.2694016,POINT(13.2694016 52.4495841)
4590578897,11009009,schneemann's apotheke rahnsdorf,fürstenwalder allee,318,12589,Treptow-Köpenick,Rahnsdorf,,https://www.schneemannsapotheke.de,,mo-fr 08:30-18:00,yes,52.4315546,13.715511,POINT(13.715511 52.4315546)
4630466562,11012012,wilhelm-tell-apotheke,nan,nan,nan,Reinickendorf,Reinickendorf,,nan,,"mo-fr 08:00-18:30, sa 08:00-14:00",limited,52.5662533,13.3456239,POINT(13.3456239 52.5662533)
4630466565,11012012,primus-apotheke,nan,nan,nan,Reinickendorf,Reinickendorf,,nan,,nan,,52.5678274,13.3514899,POINT(13.3514899 52.5678274)
4656560689,11006006,zwilling apotheke,nan,nan,nan,Steglitz-Zehlendorf,Dahlem,+49308979990,http://www.zwilling-apotheke.de/,,mo-fr 08:30-19:00; sa 08:30-14:00,no,52.467232,13.3082149,POINT(13.3082149 52.467232)
4682866291,11003003,haus apotheke,landsberger allee,117,10407,Pankow,Prenzlauer Berg,,https://haus-apotheke-berlin.de/,,mo-fr 08:00-20:00; sa 08:00-16:00; ph off,yes,52.5290131,13.4566633,POINT(13.4566633 52.5290131)
4715153492,11009009,rathaus-apotheke,bölschestraße,59,12587,Treptow-Köpenick,Friedrichshagen,,nan,,mo-fr 08:00-19:00; sa 09:00-14:00,yes,52.4544602,13.6254184,POINT(13.6254184 52.4544602)
4737978945,11001001,kleo apotheke,müllerstraße,130,13349,Mitte,Wedding,+493026594844,nan,,mo-fr 08:30-19:30; sa 09:00-18:00,yes,52.5520193,13.3487888,POINT(13.3487888 52.5520193)
4767441824,11010010,corso apotheke,nan,nan,nan,Marzahn-Hellersdorf,Hellersdorf,,nan,,nan,yes,52.5292971,13.5926423,POINT(13.5926423 52.5292971)
4936116186,11010010,nan,nan,nan,nan,Marzahn-Hellersdorf,Hellersdorf,,nan,,nan,,52.5463275,13.5924702,POINT(13.5924702 52.5463275)
4936408725,11007007,puls apotheke,goltzstraße,39,12307,Tempelhof-Schöneberg,Lichtenrade,+493070784791,https://www.puls-apotheke-berlin.de/,dispensing_yes,mo-fr 08:30-18:30; sa 09:00-13:00,yes,52.3870475,13.4092711,POINT(13.4092711 52.3870475)
4957605786,11003003,kastanienaphotheke,kastanienallee,37-38,13158,Pankow,Rosenthal,,nan,,nan,,52.5919888,13.3829714,POINT(13.3829714 52.5919888)
5099191724,11004004,apotheke des westens,rankestraße,34,10789,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,"ph,su off; mo 08:00-20:00; tu-fr 08:00-19:00; sa 09:00-18:00",yes,52.5035548,13.3351723,POINT(13.3351723 52.5035548)
5136059327,11004004,apotheke am kurfürstendamm,kurfürstendamm,200,10719,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,,nan,yes,52.5014929,13.320417,POINT(13.320417 52.5014929)
5168728119,11003003,edelweiss apotheke,hauptstraße,29A,13158,Pankow,Wilhelmsruh,,nan,,"mo-fr 08:00-18:30; sa 08:00-13:00; su,ph off",yes,52.5869484,13.3682051,POINT(13.3682051 52.5869484)
5181703340,11004004,königliche hof-apotheke,otto-suhr-allee,89,10585,Charlottenburg-Wilmersdorf,Charlottenburg,,nan,dispensing_yes,"mo-fr 09:00-19:00; sa 09:00-14:00; su,ph off",yes,52.516328,13.3091043,POINT(13.3091043 52.516328)
5244950366,11012012,tilia apotheke,nan,nan,nan,Reinickendorf,Reinickendorf,+493048476134,https://tilia-apotheke-berlin.de,,"mo-fr 09:00-19:00, sa 09:00-12:00",yes,52.5608476,13.3688276,POINT(13.3688276 52.5608476)
5266816861,11003003,apotheke am weißen see,berliner allee,168,13088,Pankow,Weißensee,+493089038390,http://apotheke-am-weissen-see.de,,mo-fr 08:30-18:00,yes,52.5531267,13.4674421,POINT(13.4674421 52.5531267)
5381166353,11009009,kiez-apotheke,schnellerstraße,127,12439,Treptow-Köpenick,Niederschöneweide,,nan,dispensing_yes,"mo-fr 08:00-19:00; sa 09:00-13:00; su,ph off",yes,52.4564723,13.5107243,POINT(13.5107243 52.4564723)
5471345775,11003003,center apotheke,nan,nan,nan,Pankow,Pankow,,nan,dispensing_yes,mo-fr 08:30-19:00; sa 08:30-14:00,,52.5609831,13.422458,POINT(13.422458 52.5609831)
5505144605,11004004,thüringer apotheke,mainzer straße,13,10715,Charlottenburg-Wilmersdorf,Wilmersdorf,+49308534290,https://thueringer-apotheke.de,dispensing_yes,mo-fr 08:30-18:30; sa 08:30-13:00,yes,52.4797463,13.3265646,POINT(13.3265646 52.4797463)
5539552743,11006006,apotheke an der dorfkirche,potsdamer straße,53,14163,Steglitz-Zehlendorf,Zehlendorf,,nan,dispensing_yes,mo-fr 09:00-18:00; sa 09:00-13:00,,52.4350381,13.2594338,POINT(13.2594338 52.4350381)
5558763418,11008008,kloster-apotheke,nan,nan,nan,Neukölln,Rudow,+49306631051,nan,dispensing_yes,mo-fr 08:00-19:00; sa 08:00-14:00,,52.4167392,13.4961631,POINT(13.4961631 52.4167392)
5570687529,11010010,linden-apotheke,mark-twain-straße,1,12627,Marzahn-Hellersdorf,Hellersdorf,+49309917085,nan,,"mo-fr 08:00-18:30, sa 09:00-12:30; ph off",,52.5336443,13.6093932,POINT(13.6093932 52.5336443)
5617991157,11007007,zedern-apotheke,gustav-müller-straße,48,10829,Tempelhof-Schöneberg,Schöneberg,+49307828670,https://www.zedernapotheke.de/,dispensing_yes,mo-fr 08:00-18:30; sa 08:30-13:00,,52.4852031,13.3627094,POINT(13.3627094 52.4852031)
5625098623,11012012,hermsdorfer apotheke,nan,nan,nan,Reinickendorf,Hermsdorf,,nan,,"mo,tu,th 08:00-19:00; we,fr 08:00-18:30",yes,52.6178582,13.3083377,POINT(13.3083377 52.6178582)
5777420980,11003003,schönhauser apotheke,danziger straße,5,10435,Pankow,Prenzlauer Berg,+49304427767,nan,dispensing_yes,mo-fr 08:00-19:00; sa 08:30-14:00,yes,52.5409918,13.4135467,POINT(13.4135467 52.5409918)
