Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
Einrichtungsbezirk,Einrichtungsbezirk Name,Einrichtungsnummer,Einrichtungsname,Straße,Hausnummer,PLZ,Telefon,Einrichtungstyp,Trägernummer,Trägername,ETRS_YKOORDINATE,ETRS_XKOORDINATE,Erlaubte Plätze (BE)
09,Treptow-Köpenick,09151000,AWO Kita Sonnenkinder,Zinsgutstr.,038,12489,030 6789 5875,Reguläre Einrichtung,0152,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,5810685.9,0401880.7,70
09,Treptow-Köpenick,09151010,Kita Heidekampweg,Heidekampweg,103,12437,030 532 82 41,Reguläre Einrichtung,1318,Kinder im Kiez gGmbH,5814144.9,0396554.0,155
09,Treptow-Köpenick,09151020,Kita Rudower Straße,Rudower Str.,045,12524,030 5165 3529,Reguläre Einrichtung,1318,Kinder im Kiez gGmbH,5808925.9,0400262.9,85
09,Treptow-Köpenick,09151030,KITA Springmäuse,Springbornstr.,088,12487,030 (030) 6364686,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,5810838.1,0397979.8,90
09,Treptow-Köpenick,09151040,Kita Wirbelwind,Moosstr.,057,12439,030 671 88 21,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,5812140.2,0400105.3,100
09,Treptow-Köpenick,09151050,Kita Moissistraße,Büchnerweg,058,12489,030 678178980,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,5810291.8,0401388.5,200
09,Treptow-Köpenick,09151060,DASI Kita Adlershof,Radickestr.,025,12489,030 / 677 43 93,Reguläre Einrichtung,1356,Diakonische Arbeitsgemeinschaft Sozialpädagogischer Initiativen DASI Berlin gGmbH,5810586.5,0401512.7,83
09,Treptow-Köpenick,09151070,Kita Greta and Friends,Puderstr.,021,12435,030 53026661,Reguläre Einrichtung,1342,GFAJ e.V.,5816145.8,0395726.2,40
09,Treptow-Köpenick,09151080,Kita Die Plänter/WeG gGmbH,Rodelbergweg,002,12437,030 624 94 07,Reguläre Einrichtung,0561,WeG gGmbH,5814205.5,0397658.4,25
09,Treptow-Köpenick,09151090,Kita Melli-Beese-Haus,Melli-Beese-Str.,30,12487,030 6322 8646,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,5810844.8,0398764.6,105
09,Treptow-Köpenick,09151100,Kita Seepferdchen,Atlantisring,025,12526,030 67821684,Reguläre Einrichtung,0542,Berliner Spatzen gGmbH,5806049.8,0402492.9,50
09,Treptow-Köpenick,09151110,Kinderzeit,Rudower Str.,054,12524,030 80579885,Reguläre Einrichtung,7412,Kinderzeit gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),5808854.4,0400487.6,32
09,Treptow-Köpenick,09151120,EKT Flitzpiepen,Am Treptower Park,037,12435,030 66309026,Reguläre Einrichtung,7447,Alt-Treptower Kinderladen Elterninitiative e.V.,5816232.3,0395784.2,20
09,Treptow-Köpenick,09151130,EKT Karl und Karla,Karl-Kunger-Str.,059,12435,030 32663104,Reguläre Einrichtung,7512,Karl und Karla e. V.,5816822.4,0394587.2,20
09,Treptow-Köpenick,09151140,Kita Die wilden Knallerbsen,Königsheideweg,285,12487,03063104609,Reguläre Einrichtung,7569,Die wilden Knallerbsen GmbH,5811626.2,0398681.3,74
09,Treptow-Köpenick,09151150,Kita Im Kosmosviertel,Ortolfstr.,164,12524,030 67802044,Reguläre Einrichtung,1298,JAO gGmbH,5807029.6,0399952.7,130
09,Treptow-Köpenick,09151160,Kita Pretty World,Elsenstr.,025,12435,030 53023357,Reguläre Einrichtung,8483,Pretty World gGmbH,5816588.8,0395045.6,27
09,Treptow-Köpenick,09151170,Villa Klecks,Kiefholzstr.,269,12437,030 67519370,Reguläre Einrichtung,4985,GEFA gemeinnützige Gesellschaft für Familienaktivierung mbH,5814084.2,0397093.5,40
09,Treptow-Köpenick,09151180,Kleiner Fratz,Behringstr.,033,12437,030 23 88 82 24,Reguläre Einrichtung,9033,Kleiner Fratz City Süd GmbH,5813857.6,0397491.5,35
09,Treptow-Köpenick,09151190,Kita Felix and Friends,Sterndamm,109,12487,030 63103614,Reguläre Einrichtung,1342,GFAJ e.V.,5811294.4,0398180.2,45
09,Treptow-Köpenick,09151200,Kita Am Haselbusch,Am Haselbusch,002,12487,030 25565353,Reguläre Einrichtung,7463,Lernorte - Wissen und Bildung für Kinder GmbH,5812097.6,0398341.2,64
09,Treptow-Köpenick,09151210,Kleiner Fratz,Semmelweisstr.,010,12524,030 32 59 36 26,Reguläre Einrichtung,9033,Kleiner Fratz City Süd GmbH,5808968.6,0400594.1,45
09,Treptow-Köpenick,09151220,Kreativitätskindertagesstätte Treptow,Hartriegelstr.,077,12439,030 225027730,Reguläre Einrichtung,7520,Kreativitätsschulzentrum Berlin gGmbH,5811895.7,0400181.1,45
09,Treptow-Köpenick,09151230,FRÖBEL Kindergarten Campus Kids,Hans-Schmidt-Str.,14A,12489,030 67824666,Reguläre Einrichtung,1227,Fröbel Bildung und Erziehung gGmbH,5810418.2,0400356.8,98
09,Treptow-Köpenick,09151270,Villa Moosmutzel,Grünauer Str.,060,12524,030 91747700,Reguläre Einrichtung,4985,GEFA gemeinnützige Gesellschaft für Familienaktivierung mbH,5808692.7,0400865.2,33
09,Treptow-Köpenick,09151280,Kleiner Fratz,Lindenblütenstr.,026,12526,030 53676086,Reguläre Einrichtung,9033,Kleiner Fratz City Süd GmbH,5807330.8,0402475.8,55
09,Treptow-Köpenick,09151290,2. Kita Pretty World,Elsenstr.,102A,12435,03064076923,Reguläre Einrichtung,8483,Pretty World gGmbH,5816574.5,0395081.4,45
09,Treptow-Köpenick,09151300,CJD Kita an der Milchstraße,Schönefelder Chaussee,187A,12524,030 61504471,Reguläre Einrichtung,1209,CJD Berlin-Brandenburg im CJD e.V.,5807074.2,0399694.6,180
09,Treptow-Köpenick,09151310,Kita Groß-Berliner Damm,Groß-Berliner Damm,033,12487,030 63902651,Reguläre Einrichtung,7569,Die wilden Knallerbsen GmbH,,,35
09,Treptow-Köpenick,09151320,Kita im Familienbegegnungszentrum (FBZ),Besenbinderstr.,002,12524,030 63417333,Reguläre Einrichtung,9208,offensiv´91 Soziale Dienste gGmbH,5808910.8,0400688.6,20
09,Treptow-Köpenick,09151330,Kleiner Fratz,Ernststr.,004,12437,030 34394705,Reguläre Einrichtung,0627,Kleiner Fratz GmbH,5813951.9,0397323.4,40
09,Treptow-Köpenick,09151340,Kita Nusshütte Friedenstr.,Friedenstr.,014,12489,030 49908484,Reguläre Einrichtung,8864,CeFi - Bildung und Verständigung gGmbH,,,40
09,Treptow-Köpenick,09151350,Montessori Kinderhaus Bienennest,Abram-Joffe-Str.,018,12489,03063222792,Reguläre Einrichtung,8363,Montessori Kinderhaus Bienennest gGmbH,5810155.5,0399884.4,30
09,Treptow-Köpenick,09151360,Kita Arbolitos,Baumschulenstr.,103,12437,030 49085193,Reguläre Einrichtung,8966,tuKita la segunda gUG,5814264.7,0397482.3,30
09,Treptow-Köpenick,09151370,Kita Die kleinen Entdecker,Heidekampweg,045,12437,030 91208741,Reguläre Einrichtung,8411,KLEO KinderLernOrte Bildungseinrichtung gGmbH,5813703.8,0396733.2,42
09,Treptow-Köpenick,09151380,freude Kita Niederschöneweide,Brückenstr.,024,12439,030 63418023,Reguläre Einrichtung,9205,Freude Kita Brücke gGmbH,5813027.5,0398833.8,31
09,Treptow-Köpenick,09151400,Kita Pirole,Schraderstr.,012,12437,030 35128517,Reguläre Einrichtung,8301,era Erziehung und Ästhetik gemeinnützige GmbH,5813552.7,0396802.7,25
09,Treptow-Köpenick,09151410,Kila Wilde Mö(h)re,Mörikestr.,002,12437,030 52101406,Reguläre Einrichtung,8615,FreiRäume e. V.,5813984.2,0397100.8,18
09,Treptow-Köpenick,09151430,Elterninitiativ-Kita Kunger Küken,Wildenbruchstr.,041,12435,030 22468663,Reguläre Einrichtung,8637,Kunger Küken e. V.,5816590.9,0394821.0,25
09,Treptow-Köpenick,09151440,FREUDE Kita Niederschöneweide 2,Brückenstr.,008,12439,030 63331359,Reguläre Einrichtung,9205,Freude Kita Brücke gGmbH,5813007.7,0398869.0,39
09,Treptow-Köpenick,09151450,Kinderstube Abeona,Elsenstr.,041,12435,03040750369,Reguläre Einrichtung,8676,Kinderstube Abeona e. V.,5816340.6,0394835.9,25
09,Treptow-Köpenick,09151470,Kita am Flugplatz Johannisthal,Straße am Flugplatz,038,12487,030 30341963,Reguläre Einrichtung,8194,Johanniter-Unfall-Hilfe e. V. Regionalverband Berlin,5809961.0,0398869.4,129
09,Treptow-Köpenick,09151480,Kita Kleefalter,Dörpfeldstr.,27,12489,030 120 83 21 19,Reguläre Einrichtung,8000,SOCIUS - Die Bildungspartner gemeinnützige GmbH,5810664.1,0401201.7,70
09,Treptow-Köpenick,09151490,Kita Arbolitos 2,Eschenbachstr.,002,12437,030 49085193,Reguläre Einrichtung,8966,tuKita la segunda gUG,5814259.3,0397433.3,22
09,Treptow-Köpenick,09151540,Kita Niederschöneweide 3,Brückenstr.,004,12439,030 91693450,Reguläre Einrichtung,9205,Freude Kita Brücke gGmbH,5812938.7,0398827.0,16
09,Treptow-Köpenick,09151550,Kita Schwalbennest,Winckelmannstr.,070,12487,37466801,Reguläre Einrichtung,8166,WA-KIB gemeinnützige GmbH,5811026.7,0398405.8,29
09,Treptow-Köpenick,09151560,Waldkita,Am Treptower Park,070,12435,030 624 94 07,Reguläre Einrichtung,0561,WeG gGmbH,5816189.0,0396032.5,18
09,Treptow-Köpenick,09151570,Freude Kita Süd-Ost Altglienicke,Siriusstr.,017,12524,030 6503555,Reguläre Einrichtung,8878,FREUDE Kindergärten Süd-Ost gGmbH,5806729.9,0399737.0,50
09,Treptow-Köpenick,09151580,Kita Smile,Lindhorstweg,034,12487,030 548 280 68,Reguläre Einrichtung,8668,Smile Kindergärten gemeinnützige GmbH,5811020.3,0398208.3,25
09,Treptow-Köpenick,09151600,Kita Traumzauberwald,Goethestr.,008,12526,030 58799877,Reguläre Einrichtung,7713,Berliner Traumzauberland gGmbH,5806242.3,0403897.9,40
09,Treptow-Köpenick,09151610,Kita Gartenzwerge,Megedestr.,007,12487,0173 5603151,Reguläre Einrichtung,8918,Gartenzwerge e.V.,5811381.0,0398123.1,20
09,Treptow-Köpenick,09151620,Kita Adlerküken,Adlergestell,107,12439,030232564520,Reguläre Einrichtung,7427,Euro-Schulen gemeinnützige Gesellsch. für berufl. Bildung und Beschäftigung mbH,5811716.1,0399809.0,160
09,Treptow-Köpenick,09151630,Kita Matschpiraten,Schnellerstr.,024,12439,030 97882640,Reguläre Einrichtung,8234,Großstadtzwerge gemeinnützige UG (haftungsbeschränkt),5812760.8,0398911.4,21
09,Treptow-Köpenick,09151640,Kita Familya Adlershof,Konrad-Zuse-Str.,6a,12489,030 23593577,Reguläre Einrichtung,8969,Kita Familya gGmbH,5810639.3,0399873.2,36
09,Treptow-Köpenick,09151650,Kita Jung-Kleen-Icke,Grünauer Str.,059,12524,03067820301,Reguläre Einrichtung,8132,kleine Künstler ganz groß gGmbH,5808684.6,0400913.1,57
09,Treptow-Köpenick,09151660,Kita Peene Kapitäne,Peenestr.,036,12524,030 56590994,Reguläre Einrichtung,8235,Trägerwerk Soziale Dienste in Berlin und Brandenburg gGmbH (TWSD in BB gGmbH),5808311.9,0400277.4,209
09,Treptow-Köpenick,09151670,Kita Schönefelder Chaussee,Schönefelder Chaussee,034,12524,030 39893018,Reguläre Einrichtung,8377,Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH),5808412.0,0400073.0,100
09,Treptow-Köpenick,09151680,Johannissterne,Straße am Flugplatz,068,12487,030 63418593,Reguläre Einrichtung,8315,SBH Nordost GmbH,5810561.7,0398595.2,35
09,Treptow-Köpenick,09151690,Kita im Fenngarten,Fennstr.,005,12439,030 55520000,Reguläre Einrichtung,9079,junior JoEL im Fenngarten gUG,5812554.6,0399209.5,77
09,Treptow-Köpenick,09151700,Kita Nusshütte Groß-Berliner-Damm,Groß-Berliner Damm,39,12487,030 319 974 43,Reguläre Einrichtung,8864,CeFi - Bildung und Verständigung gGmbH,,,30
09,Treptow-Köpenick,09151710,Freude Kita Niederschöneweide 4,Brückenstr.,012,12439,030 40109090,Reguläre Einrichtung,9205,Freude Kita Brücke gGmbH,5813072.8,0398910.4,32
09,Treptow-Köpenick,09151730,Freude Kita Niederschöneweide 5,Brückenstr.,009,12439,030 45306111,Reguläre Einrichtung,9205,Freude Kita Brücke gGmbH,5813024.2,0398880.4,20
09,Treptow-Köpenick,09151740,BIP Kreativitätskita am Campus,Hermann-Dorner-Allee,011,12489,030 61287788,Reguläre Einrichtung,8454,BIP - Gesellschaft für Kreativitätspädagogik gGmbH,5810568.3,0399703.9,90
09,Treptow-Köpenick,09151750,Kita Nusshütte Radickestr.,Radickestr.,048,12489,0176 7698552,Reguläre Einrichtung,8864,CeFi - Bildung und Verständigung gGmbH,5810469.5,0401265.3,25
09,Treptow-Köpenick,09151760,"Kita ""Wilhelmine""",Wilhelmine-Duncker-Str.,002,12526,030,Reguläre Einrichtung,1298,JAO gGmbH,5807239.9,0402225.7,100
09,Treptow-Köpenick,09151770,Kita barfuss,Bruno-Bürgel-Weg,050,12439,030 28613992,Reguläre Einrichtung,9187,Kita barfuß gUG,5812439.8,0400691.5,24
09,Treptow-Köpenick,09151780,Kita Einsteinkinder,Rudower Str.,069,12524,0178 3744613,Reguläre Einrichtung,9191,"KaSa - Lernen, Spielen und Verständigen gUG",5808909.1,0400399.9,30
09,Treptow-Köpenick,09151790,Kita Familya Adlershof 2,Konrad-Zuse-Str.,2,12489,030 23593577,Reguläre Einrichtung,8969,Kita Familya gGmbH,5810636.9,0399929.3,28
09,Treptow-Köpenick,09151800,Kita Windzauber,Sterndamm,71,12487,017645762348,Reguläre Einrichtung,9313,WissensWind GmbH,5811723.0,0398503.3,25
09,Treptow-Köpenick,09151810,"Kita ""Wilde Hummeln""",Eisenhutweg,54A,12487,,Reguläre Einrichtung,9290,Die Kinderwelt gGmbH,5810037.0,0398505.6,100
09,Treptow-Köpenick,09160010,Kita Waldspielhaus,Adlergestell,592,12527,030 44383641,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,5807104.1,0403834.9,80
09,Treptow-Köpenick,09160020,Humanistische Kindertagesstätte Alfred-Randt-Str. 15-17,Alfred-Randt-Str.,015,12559,6543558,Reguläre Einrichtung,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",5810954.5,0405051.3,170
09,Treptow-Köpenick,09160030,Schwanenkita,Friedrichshagener Str.,008,12555,030 65 260 205,Reguläre Einrichtung,1320,Märkische Kita und Schule gGmbH,5812208.6,0403667.6,137
09,Treptow-Köpenick,09160040,Kita Alt Müggelheim 10/Kitas SüdOst,Alt-Müggelheim,010,12559,030 659 89 45,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5807578.4,0409125.3,90
09,Treptow-Köpenick,09160050,Kita An der Wuhlheide 180/Kitas SüdOst,An der Wuhlheide,180,12459,03 535 34 40,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5813002.2,0400836.1,199
09,Treptow-Köpenick,09160100,Kita Bölschestr. 29/Kitas SüdOst,Bölschestr.,029,12587,030 645 18 31,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5812056.5,0406598.7,72
09,Treptow-Köpenick,09160120,Kita Pusteblume,Bukesweg,028,12557,030 6555 401,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,5809693.4,0404540.2,140
09,Treptow-Köpenick,09160130,Kita Friedrichshagener Str.,Friedrichshagener Str.,5,12555,030 657 14 30,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5812281.9,0403433.7,90
09,Treptow-Köpenick,09160140,EKT Die Grünspechte,Zu den sieben Raben,015,12555,+49-30 01797348725,Reguläre Einrichtung,1125,Die Grünspechte e. V.,5813420.7,0404100.7,16
09,Treptow-Köpenick,09160160,Kita Erknerstr. 46/Kitas SüdOst,Erknerstr.,046,12589,030 648 93 39,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5810418.7,0413142.1,60
09,Treptow-Köpenick,09160190,Kita Griechische Allee 21-25/Kitas SüdOst,Griechische Allee,021,12459,030 53 02 47 50,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5813795.2,0399343.2,215
09,Treptow-Köpenick,09160210,Kneipp-Kita Pfeffermäuse,Grüne Trift,138,12557,030 443 83 631,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,5809441.9,0404272.8,150
09,Treptow-Köpenick,09160220,Kita in der Mansarde,Müggelwerderweg,3,12589,030 6501 3161,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,5810707.8,0410846.8,44
09,Treptow-Köpenick,09160240,Kita Kaulsdorfer Str. 313/315/Kitas SüdOst,Kaulsdorfer Str.,313,12555,030 657 40 11,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5813286.8,0403444.6,155
09,Treptow-Köpenick,09160280,Kita Mahlower Str. 5-7/Kitas SüdOst,Mahlower Str.,005,12557,030 651 67 00,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5810972.2,0402722.8,135
09,Treptow-Köpenick,09160290,Villa Mäusebau,Ostendorfstr.,034,12557,0157 8053 2615,Reguläre Einrichtung,1320,Märkische Kita und Schule gGmbH,5808484.4,0404119.6,70
09,Treptow-Köpenick,09160320,EKT - Müggelräuber,Scharnweberstr.,056,12587,03065013444,Reguläre Einrichtung,1178,Montessori Kinder- und Schülerladen Friedrichshagen e. V.,5812507.9,0406818.6,45
09,Treptow-Köpenick,09160330,Kita Knirpsenbude,Ottomar-Geschke-Str.,013,12555,030 44383601,Reguläre Einrichtung,1202,Pfefferwerk Stadtkultur gGmbH,5811934.9,0402583.1,185
09,Treptow-Köpenick,09160340,EKT - WindFee,Goethestr.,002,12459,030 32533402,Reguläre Einrichtung,1189,WindFee e.V.,5813727.9,0399080.5,30
09,Treptow-Köpenick,09160350,Zwergenstübchen,Ottomar-Geschke-Str.,081,12555,030 651 97 57,Reguläre Einrichtung,1320,Märkische Kita und Schule gGmbH,5811339.1,0402242.9,85
09,Treptow-Köpenick,09160360,Kita Offensiv' 91/Pablo-Neruda-Str. 12 -13,Pablo-Neruda-Str.,012,12559,030 654 00 07,Reguläre Einrichtung,9208,offensiv´91 Soziale Dienste gGmbH,5811157.6,0404186.0,152
09,Treptow-Köpenick,09160410,AWO Kita Müggelzwerge,Peter-Hille-Str.,004,12587,030 645 56 77,Reguläre Einrichtung,0152,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,5812503.6,0406280.7,75
09,Treptow-Köpenick,09160430,"IB-Kita, Internationaler Bund",Rudower Str.,060,12557,030 655 41 31,Reguläre Einrichtung,8377,Internationaler Bund - IB Berlin-Brandenburg gGmbH für Bildung und soziale Dienste (IB Berlin-Brandenburg gGmbH),5811304.1,0402291.3,80
09,Treptow-Köpenick,09160460,KITA Eichkater,Fürstenwalder Allee,178,12589,030 6489426,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,5810160.8,0411843.5,110
09,Treptow-Köpenick,09160470,KITA Schneckenhaus,Stillerzeile,136,12587,030 (030) 6454582,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,5812419.3,0404914.7,220
09,Treptow-Köpenick,09160480,Kita Spitzerstr. 8/Kitas SüdOst,Spitzerstr.,008,12557,030 651 94 81,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5811170.1,0403328.1,75
09,Treptow-Köpenick,09160500,Kita Uhlenhorster Str. 27/Kitas SüdOst,Uhlenhorster Str.,27,12555,030 657 19 39,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5813371.5,0404421.2,95
09,Treptow-Köpenick,09160520,Kita Offensiv' 91/Wassersportallee 4,Wassersportallee,004,12527,030 674 39 15,Reguläre Einrichtung,9208,offensiv´91 Soziale Dienste gGmbH,5808395.7,0403538.1,50
09,Treptow-Köpenick,09160530,IntegrationsKITA Hand in Hand,Salvador-Allende-Str.,047,12559,030 (030) 6540092,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,5811343.2,0404248.9,130
09,Treptow-Köpenick,09160580,Kita der Ev. Kirchengem. Berlin-Friedrichshagen,Peter-Hille-Str.,099,12587,030 645 18 57,Reguläre Einrichtung,0207,Ev. Kirchengemeinde Berlin-Friedrichshagen,5811838.5,0406261.8,75
09,Treptow-Köpenick,09160590,Kita der Ev. Kirchengem. Schmöckwitz,Alt-Schmöckwitz,01,12527,030 – 34 40 94 43,Reguläre Einrichtung,0280,Evangelischer Verband für Kita und Familie,5803632.1,0408039.1,35
09,Treptow-Köpenick,09160600,Evangelische Kindertagesstätte (G) Köpenick,Am Generalshof,007,12555,030 657 14 61,Reguläre Einrichtung,0455,Ev. St.-Laurentius-Kirchengemeinde Köpenick,5812312.0,0403167.9,48
09,Treptow-Köpenick,09160610,Kita der Ev. Kirchengem. Christuskirche Oberschöneweide,Griechische Allee,059,12459,030 535 30 15,Reguläre Einrichtung,0206,Ev. Kirchengemeinde Christuskirche Oberschöneweide,5813597.8,0399673.1,50
09,Treptow-Köpenick,09160620,Kath. Kita St. Josefsstift,Joachimstr.,011,12555,030 259365167,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5812511.3,0402990.6,62
09,Treptow-Köpenick,09160630,"Evangelischer Kindergarten ""Arche Noah""",Püttbergeweg,084,12589,030 648 90 44,Reguläre Einrichtung,0456,Ev. Kirchengemeinde Rahnsdorf,5810905.6,0411803.9,48
09,Treptow-Köpenick,09160640,Evangelische Kindertagesstätte (R) Köpenick,Rudower Str.,023,12557,030 655 44 49,Reguläre Einrichtung,0455,Ev. St.-Laurentius-Kirchengemeinde Köpenick,5811388.2,0402522.8,28
09,Treptow-Köpenick,09160660,Kath. Kita Hl. Maria Magdalena,Weiskopffstr.,012,12459,030 259365151,Reguläre Einrichtung,9193,Kitas im Erzbistum Berlin-Zweckverband der katholischen Kirchengemeinden,5812910.7,0400925.3,130
09,Treptow-Köpenick,09160670,Kita Wattstr. 14/Kitas SüdOst,Wattstr.,014,12459,030 535 09 90,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5813974.0,0398746.0,0
09,Treptow-Köpenick,09160700,Kita Emrichstr. 51/Kitas SüdOst,Emrichstr.,051,12587,030 64 19 78 09,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5811887.2,0406312.0,75
09,Treptow-Köpenick,09160720,Kita Landjägerstr. 7/9/Kitas SüdOst,Landjägerstr.,007,12555,030 654 41 15,Reguläre Einrichtung,0122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,5811423.6,0403620.4,190
09,Treptow-Köpenick,09160730,Kita Wirsi-Kids,Wirsitzer Weg,002,12555,030 3064509931,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,5813839.7,0403545.1,200
09,Treptow-Köpenick,09160760,Kita Kinder in Bewegung (KiB),Waldstr.,008,12589,030 648 96 67,Reguläre Einrichtung,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,5809323.0,0413505.0,50
09,Treptow-Köpenick,09160770,Kita Rahnsdorfer Spatzen,Fürstenwalder Allee,115,12589,030 6489 211,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,5810368.7,0411506.8,54
09,Treptow-Köpenick,09160780,Kita Grüne Aue,Baderseestr.,1,12527,030 6744 553,Reguläre Einrichtung,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,5808183.8,0403372.5,153
09,Treptow-Köpenick,09160790,EKT Friedrichshagener Kinderladen,Drachholzstr.,002,12587,030 0123456789,Reguläre Einrichtung,1128,Friedrichshagener Kinderladen e.V.,5812287.0,0406683.8,18
09,Treptow-Köpenick,09160800,EKT - Kleine Fische-ganz groß,Zaucher Weg,001,12527,030 7521317,Reguläre Einrichtung,1130,Kleine Fische - ganz groß e. V.,5805264.7,0407407.9,33
09,Treptow-Köpenick,09160810,Montessori Kinderhaus,Köpenzeile,125,12557,030 330999001,Reguläre Einrichtung,7801,Montessori-Stiftung Berlin (MSB),5809552.1,0404471.7,75
09,Treptow-Köpenick,09160830,DASI Kita Friedrichshagen,Peter-Hille-Str.,026,12587,030 / 6455676,Reguläre Einrichtung,1356,Diakonische Arbeitsgemeinschaft Sozialpädagogischer Initiativen DASI Berlin gGmbH,5812368.1,0406267.5,96
09,Treptow-Köpenick,09160870,Kleiner Fratz,Karolinenhofweg,003,12527,030 83217283,Reguläre Einrichtung,9033,Kleiner Fratz City Süd GmbH,5805933.5,0406870.4,35
09,Treptow-Köpenick,09160880,Kindergarten Unser Haus,Albert-Schweitzer-Str.,060,12587,030 81801746,Reguläre Einrichtung,7711,Integrativer Kindergarten Unser Haus e. V.,5812405.2,0406504.0,40
09,Treptow-Köpenick,09160890,Kita Traumzauberland,Peter-Hille-Str.,030,12587,030 650 76 102,Reguläre Einrichtung,7713,Berliner Traumzauberland gGmbH,5812359.8,0406194.2,70
09,Treptow-Köpenick,09160920,KITA Die kleinen Füchse,Rudower Str.,037,12557,030 (030) 65075230,Reguläre Einrichtung,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,5811387.3,0402416.6,67
09,Treptow-Köpenick,09160930,Kinderhaus kleine Entdecker,Kietzer Str.,005,12555,030/65499770,Reguläre Einrichtung,7925,kleine Entdecker e. V.,5811479.5,0403315.4,30
09,Treptow-Köpenick,09160940,Kita Kleine Helden Köpenick,Müggelheimer Str.,045,12555,030 64495045,Reguläre Einrichtung,7928,Kita Kleine Helden Köpenick gGmbH,5811246.7,0403636.4,24
09,Treptow-Köpenick,09160950,Kita Zauberblümchen,Landjägerstr.,011,12555,030 54462892/4,Reguläre Einrichtung,7929,Gemeinnützige Interkultureller Start UG (haftungsbeschränkt),5811404.1,0403521.2,84
09,Treptow-Köpenick,09160960,Kita Wilhelminenhofstraße,Wilhelminenhofstr.,045A,12459,030 23366328,Reguläre Einrichtung,0757,Nefeli e.V.,5813251.9,0399642.6,28
09,Treptow-Köpenick,09160970,Kita Sonnentropfen,An der Wuhlheide,232B,12459,030 24537209,Reguläre Einrichtung,8283,Spree-Kinder gemeinnützige GmbH,5812706.8,0401693.4,76
09,Treptow-Köpenick,09161000,Bude-Kids,Alfred-Randt-Str.,060,12559,030 61795967,Reguläre Einrichtung,8161,Sylvester e. V. Berlin,5811024.9,0405269.0,20
09,Treptow-Köpenick,09161010,Waldkita Wuhlheide,An der Wuhlheide,171,12459,37466801,Reguläre Einrichtung,8166,WA-KIB gemeinnützige GmbH,5813861.0,0401113.0,33
