geometry,amenity,contact:phone,contact:website,name,wheelchair,addr:housenumber,addr:street,club,addr:city,addr:country,addr:postcode,addr:suburb,contact:facebook,contact:instagram,contact:youtube,phone,toilets:wheelchair,website,wheelchair:description,wikidata,wikimedia_commons,wikipedia,check_date,level,theatre:genre,contact:email,contact:fax,operator,payment:credit_cards,payment:debit_cards,name:de,name:ru,old_name,alt_name,addr:floor,addr:housename,contact:mastodon,drink:club-mate,internet_access,internet_access:fee,internet_access:ssid,leisure,opening_hours,opening_hours:url,operator:type,outdoor_seating,payment:cards,payment:cash,payment:monero,ref:vatin,smoking,source,survey:date,toilets,url:spaceapi,check_date:opening_hours,community_centre,community_centre:for,description,fax,health_facility:type,lgbtq,provided_for:homosexual,opening_hours:signed,brand,brand:wikidata,contact:twitter,name:etymology:wikidata,name:he,theatre:type,brand:wikipedia,email,sport,name:en,name:es,name:nl,short_name,contact:tiktok,wheelchair:description:de,wheelchair:description:en,dance:teaching,mapillary,studio,disused:name,disused:short_name,denomination,disused,office,dispensing,image,disused:shop,description:en,fixme,access,contact:email_1,contact:name,fee,identity,indoor,interaction,mode_of_organisation:decision_making,mode_of_organisation:hierarchy_chef,mode_of_organisation:members,mode_of_organisation:ownership_structure,mode_of_organisation:purpose,mode_of_organisation:scale_of_activity,mode_of_organisation:self_managed,owner,payment:donations,production_input:knowledge:free_licence,production_input:knowledge:p2p_licence,production_input:knowledge:public_domain,production_input:money:crowdfunding,production_input:money:gift,production_input:natural_recources:democratic,production_input:natural_recources:fair,production_input:natural_recources:regional,production_input:natural_resources:sustainable,production_input:supply_chain:fair,production_input:work:ilo_standards,provides,smoking:outside,start_date,drink:coffee,second_hand,capacity,shop,name:alt,note,bin,cold_water,dishwasher,fridge,hot_water,kitchen:facilities,location,polling_station,service:3dprinter,toilets:access,toilets:handwashing,toilets:menstrual_products,toilets:num_chambers,indoor_seating,old_addr:housenumber,old_addr:street,table_football,dance:style,cafe,air_conditioning,fireplace,internet_access:access,name:etymology:wikipedia,addr:place,topic,sauna,branch,mobile,culture,beauty,entrance,contact:foursquare,tourism,garden:style,building,contact:mobile,lgbtq:women,contact:linkedin,lgbtq:men,callsign,communication:amateur_radio:callsign,fetish:bdsm,fetish:bears,fetish:leather,fetish:rubber,fetish:sneakers,fetish:uniform,fitness_centre:for,name:ja,drink:beer,alt_name:en,opening_hours:office,addr:inclusion,cuisine,drink:premium-cola,url,max_age,min_age,payment:coins,payment:maestro,payment:mastercard,payment:visa_electron,official_name,addr:room,loc_name,facebook,instagram,name_1,personal_trainer,seamark:type,contact:phone:counter,contact:phone:member,opening_hours:member,network,phone:booking,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,opening_hours:covid19,disused:amenity,website:de,website:en,swimming_pool,name:1982-2001,name:2001-2016,name:2018-2019,garden:type,diet:vegan,diet:vegetarian,contact:email:PGP,contact:bluesky,brewery,check_date:smoking,reservation,drink:spezi,kitchen,microwave,ref,socket:schuko,addr:county,contact:email:pgp,contact:matrix,payment:notes,note:de,description:de,climbing:boulder,climbing:sport,climbing:toprope,is_in:city,is_in:country,is_in:country_code,name:fr,name:ro,operator:wikidata,female,contact:telegram,comment,subject,subject:wikipedia,education,concerts,theatre:genre_1,changing_table,twitter,youtube,membership,swimming,religion,name:fa,healthcare,operator:website,restaurant,charge,hackerspace,name:ar,contact:pixelfed,operator:short,addr:unit,alternative:amenity,description:target_group,room,disused:military,theme,training,old_name:-2024-03-21,noname,contact:mail,surveillance,name:id,operator:wikipedia,craft,short_name:en,healthcare:speciality,climbing:length,wheelchair:ramp,specialty,service:bicycle:diy,service:bicycle:repair,addr:door,addr:full,computer:repair,contact:irc,drink:flora-power,electronics:repair,lit,service:cnc_drilling_machine,service:lasercutter,layer,alcohol,social_facility:for,source:addr,bicycle_parking,covered,currency:EUR,currency:others,language:de,old_contact:website,old_official_name,old_short_name,was:operator,was:origin,rental,musical_instrument,contact:housenumber,animation,function,name:etymology,name:pl,name:et,name:tr,name:signed,kids_area:fee,kids_area:indoor,kids_area:supervised,emergency,social_facility,source:url,male,man_made,payment:girocard,payment:visa,kinky,long_name,live_music,heritage,heritage:operator,heritage:website,lda:criteria,ref:lda,climbing:bolted,shooting,music,service_times,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,architect,name:historic,school,barrier,fence,surface,building:colour,roof:shape,landuse,postal_code,building:levels,height,building:min_level,building:part,architect:wikidata,building:architecture,inscription,name:ko,name:lt,name:lv,name:no,name:pt,name:uk,name:zh,roof:level,supervised,roof:levels,commemorates:wikidata,natural,building:material,roof:colour,roof:material,disused:leisure,courts,loc_name:de,old_name:-2015,old_name:2015--2024-03-21,building:use,min_height,designation,subject:wikidata,ref:EU:bwid,toilets:unisex,ele,ref:schlossgutshofbritz,boundary,hazard,sport_2,proposed:landuse,roof:height,area,highway,open_air,smoothness,amenity:old,name:old,noaddress,year_of_construction,fence_type,was:building,was:name,building:name,building:levels:underground,lgbtq:queer,service,nohousenumber,abandoned:industrial,abandoned:landuse,abandoned:man_made,end_date,public,seasonal,contact:vimeo,anticommunism,roof:orientation,water_slide,ruins,name:cs,source:height,nudism,attraction,heritage:description,protect_class,historic,architect:wikipedia,landcover,building:cladding,climbing:outdoor,climbing:rock,tower:type,building:number,abandoned,military,alt_name:ja,contact:webcam,repair,internet_access:operator,source:building:levels,bmx:type,outdoor,contact:address,protection_title,harbour:slipway,seamark:harbour:category,seamark:name,operator:addr:city,operator:addr:housenumber,operator:addr:postcode,operator:addr:street,proposed,leaf_cycle,leaf_type,allotments,climbing,genus,source:geometry,name:it,nickname,construction,manufacturer,monitoring:harvesting,type,not:name,length,maxdepth,communication:amateur_radio:pota,latitude,longitude
POINT (13.505020462662083 52.5118247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5118247,13.505020462662083
POINT (13.32060541545247 52.61632),,,,Sportplatz Seebadstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soccer;tennis,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.61632,13.32060541545247
POINT (13.471350744649069 52.5084573),,,,Kurt-Ritter-Sportplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5084573,13.471350744649069
POINT (13.457170560743908 52.502452950000006),community_centre,,http://www.rudizentrum.de/,RuDi Nachbarschaftshaus,no,55,Modersohnstraße,,Berlin,DE,10245,Friedrichshain,,,,+49302929603,,https://www.rudizentrum.de/,,,,,,,,,,nachbarschaftshaus urbanstraße ev,,,,,,,,,,,,,,,Mo-Fr 10:00-16:00,,community,,,,,,,,,,,,,,,,,,,,,,,,,,,info@rudi-nachbarschaftshaus.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,half-hipped,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.502452950000006,13.457170560743908
POINT (13.461044531968286 52.50192535),,,,Lasker-Sportplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.50192535,13.461044531968286
POINT (13.330995283477861 52.5071145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5071145,13.330995283477861
POINT (13.390256239794635 52.5329215),,,,,,55,Bergstraße,,Berlin,DE,10115,Mitte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,Turnhalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,,1,8 m,,,,,,,,,,,,,,,,,,,grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5329215,13.390256239794635
POINT (13.401352546863432 52.600533299999995),,,,Vereinsheim,,,,sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.600533299999995,13.401352546863432
POINT (13.381891141688074 52.54137745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.54137745,13.381891141688074
POINT (13.382754008403264 52.5409583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5409583,13.382754008403264
POINT (13.38031021532677 52.5441675),,,,,,1b,Wiesenstraße,,Berlin,DE,13357,Gesundbrunnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5441675,13.38031021532677
POINT (13.376470048820497 52.5422224),community_centre,,,DRK-Jugendladen Wedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geoportal Berlin / Hausumringe,,,,,,juvenile,,,,,,,Deutsches Rotes Kreuz,Q694104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5422224,13.376470048820497
POINT (13.417532773721572 52.556848450000004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.556848450000004,13.417532773721572
POINT (13.374363270897184 52.528898999999996),,,,Goerckehof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,Q104562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Johann Goercke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johann Goercke,,,,,,,,,,,,courtyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.528898999999996,13.374363270897184
POINT (13.403207915420563 52.446968350000006),community_centre,,,,yes,,,,,,,,,,,,,,,,,,,,,,,Evangelische Kirchengemeinde Mariendorf-Ost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parish_hall,religious,,,,,,,,,,,,,,,,,,,,,,,,,,,,protestant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.446968350000006,13.403207915420563
POINT (13.331481644343125 52.507299149999994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.507299149999994,13.331481644343125
POINT (13.497235011437509 52.440685099999996),,,,Sporthalle und Kantine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.440685099999996,13.497235011437509
POINT (13.237478555070513 52.62719535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.62719535,13.237478555070513
POINT (13.35991442456071 52.494028400000005),,,,Sporthalle Sophie-Scholl-Oberschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,,3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.494028400000005,13.35991442456071
POINT (13.494907812128188 52.46913685),,,,Sportplatz Neue Krugallee,,,,,,,,,,,,,,,,,,,,,,,,Bezirksamt Treptow-Köpenick,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.46913685,13.494907812128188
