Unnamed: 0,detail_url,raw_info,type,price_euro,number_of_rooms,surface_m2,floor,street,street,house_number,neighbourhood,district,city,postal_code,first_tenant
180,https://www.immowelt.de/expose/3f940a90-d89f-48d0-9522-72f7069a56a0?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_L,"Haus zur Miete 2.497 € 5 Zimmer 146,9 m² 114 m² Grundstück frei ab sofort Dorfstraße 2 Wartenberg Berlin 13059",Haus,2497,5,146.9,,Dorfstraße,Dorfstraße,2,Wartenberg,,Berlin,13059,no
181,https://www.immowelt.de/expose/1a5363a2-f6aa-4f1f-81dd-b6b2a41f687e?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_XL,"Wohnung zur Miete 1.500 € 3,5 Zimmer 100,4 m² 3. Geschoss frei ab sofort Herbert-Baum-Str. 31 Weißensee Berlin 13088",Wohnung,1500,3.5,100.4,3,Herbert-Baum- Straße,Herbert-Baum-Str.,31,Weißensee,,Berlin,13088,no
182,https://www.immowelt.de/expose/5ccab4a0-673b-4bd5-a05f-1256658c8609?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_XL,"Wohnung zur Miete 923 € 2 Zimmer 48,6 m² 5. Geschoss frei ab sofort Neptunstr. 23 Reinickendorf Berlin 13409",Wohnung,923,2,48.6,5,Neptun Straße,Neptunstr.,23,Reinickendorf,,Berlin,13409,no
183,https://www.immowelt.de/expose/fb7e4200-ed41-4f72-985d-abce65e0e179?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_XL,"Wohnung zur Miete 949 € 2 Zimmer 62,6 m² 2. Geschoss Albert-Schweitzer-Straße 16 Hennigsdorf 16761",Wohnung,949,2,62.6,2,Albert-Schweitzer-Straße,Albert-Schweitzer-Straße,16,,,Hennigsdorf,16761,no
184,https://www.immowelt.de/expose/667a535d-cc54-4574-81a6-11149e9d1b3f?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete 2.200 € 4 Zimmer 110 m² 1. Geschoss Schönholzer Straße 3 Pankow Berlin 13187,Wohnung,2200,4,110,1,Schönholzer Straße,Schönholzer Straße,3,Pankow,,Berlin,13187,no
185,https://www.immowelt.de/expose/c4261edc-e478-4631-ae34-7a67d101726c?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_L,Studio zur Miete 1.550 € 2 Zimmer 69 m² 3. Geschoss frei ab sofort Matternstraße 16 Friedrichshain Berlin 10249,Studio,1550,2,69,3,Matternstraße,Matternstraße,16,Friedrichshain,,Berlin,10249,no
186,https://www.immowelt.de/expose/83eb0341-451e-43fc-a1f1-359fd95e414f?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_L,Wohnung zur Miete 1.500 € 1 Zimmer 33 m² EG frei ab sofort Kopenhagener Straße 49 Prenzlauer Berg Berlin 10437,Wohnung,1500,1,33,0,Kopenhagener Straße,Kopenhagener Straße,49,Prenzlauer Berg,,Berlin,10437,no
187,https://www.immowelt.de/expose/4ca121f4-aa54-4bc3-b0cd-3b4c88d74737?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete 1.514 € 3 Zimmer 78 m² 4. Geschoss frei ab sofort Neptunstr. 25 Reinickendorf Berlin 13409,Wohnung,1514,3,78,4,Neptun Straße,Neptunstr.,25,Reinickendorf,,Berlin,13409,no
188,https://www.immowelt.de/expose/2f813bac-d8a8-41c9-90bf-f10025d6c72a?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_XL,"Wohnung zur Miete 1.226 € 3 Zimmer 70,8 m² 2. Geschoss frei ab sofort Moosstraße 84 Niederschöneweide Berlin 12439",Wohnung,1226,3,70.8,2,Moosstraße,Moosstraße,84,Niederschöneweide,,Berlin,12439,no
189,https://www.immowelt.de/expose/be2c5ce5-cd5a-47ef-895f-b68ca41c2179?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete 1.729 € 3 Zimmer 91 m² EG Regattastraße 5 Grünau Berlin 12527,Wohnung,1729,3,91,0,Regattastraße,Regattastraße,5,Grünau,,Berlin,12527,no
190,https://www.immowelt.de/expose/110d62e8-cde2-4732-b74a-f38f6757c2d4?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete 1.536 € 2 Zimmer 73 m² EG Regattastr. 7 Grünau Berlin 12527,Wohnung,1536,2,73,0,Regattastraße,Regattastraße,7,Grünau,,Berlin,12527,no
191,https://www.immowelt.de/expose/5fb7d09b-4c12-4b1f-9a0e-5b0ed0c5c702?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D6&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete 2.100 € 2 Zimmer 71 m² Dachgeschoss Haubachstraße 33, Berlin Charlottenburg Berlin 10585",Wohnung,2100,2,71,,Haubachstraße,Haubachstraße,33,Charlottenburg,,Berlin,10585,no
192,https://www.immowelt.de/expose/65bafbb7-7533-4b4e-a114-b3cdd1928145?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_XL,"Wohnung zur Miete 1.599 € 3 Zimmer 75,6 m² Am Maselakepark 4 Spandau Berlin 13587",Wohnung,1599,3,75.6,,Am Maselakepark,Am Maselakepark,4,Spandau,,Berlin,13587,no
193,https://www.immowelt.de/expose/3f862f23-51db-49d6-95cf-83a8b77c8171?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_XL,Studio zur Miete 2.725 € 1 Zimmer 76 m² Simon-Dach-Straße 13 Friedrichshain Berlin 10245,Studio,2725,1,76,,Simon-Dach-Straße,Simon-Dach-Straße,13,Friedrichshain,,Berlin,10245,no
194,https://www.immowelt.de/expose/cfefcb72-8aef-48a5-b280-f530ec228377?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_XL,"Studio zur Miete 625 € 1 Zimmer 20,5 m² 4. Geschoss frei ab 01.09.2025 Bärbel-Bohley-Ring 26 Gesundbrunnen Berlin 13355",Studio,625,1,20.5,4,Bärbel-Bohley-Ring,Bärbel-Bohley-Ring,26,Gesundbrunnen,,Berlin,13355,no
195,https://www.immowelt.de/expose/25c580bf-e4f9-451b-829a-eba18ac9030d?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_XL,"Reihenmittelhaus zur Miete 1.928 € 5 Zimmer 124,4 m² frei ab sofort Am Dörferweg 32 Falkenberg Berlin 13057",Haus,1928,5,124.4,,Am Dörferweg,Am Dörferweg,32,Falkenberg,,Berlin,13057,no
196,https://www.immowelt.de/expose/e0ea7846-0432-410b-94ed-15ae6c8d8d5d?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 2.249 € 3 Zimmer 88,9 m² 16. Geschoss Tempelhof Berlin 12099",Wohnung,2249,3,88.9,16,,,,Tempelhof,,Berlin,12099,yes
197,https://www.immowelt.de/expose/25j9a9aaiiny?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 2.795 € 4 Zimmer 130 m² 2 Geschosse Humboldtinsel 4 Tegel Berlin 13507,Wohnung,2795,4,130,2,Humboldtinsel,Humboldtinsel,4,Tegel,,Berlin,13507,no
198,https://www.immowelt.de/expose/3fc6de8e-b566-42d5-8d53-6c25f4bd1978?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 2.589 € 3 Zimmer 86,3 m² 6. Geschoss frei ab sofort Hagelberger Strasse 6a Kreuzberg Berlin 10965",Wohnung,2589,3,86.3,6,Hagelberger Straße,Hagelberger Strasse,6a,Kreuzberg,,Berlin,10965,yes
199,https://www.immowelt.de/expose/26828169-bf7a-441d-a8d7-c0548e137efa?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 2.299 € 3 Zimmer 98,3 m² 2. Geschoss frei ab sofort Hagelberger Strasse 6a Kreuzberg Berlin 10965",Wohnung,2299,3,98.3,2,Hagelberger Straße,Hagelberger Strasse,6a,Kreuzberg,,Berlin,10965,yes
200,https://www.immowelt.de/expose/b35bcf2d-a423-4d80-be27-1b44b1c85857?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 2.199 € 3 Zimmer 96,2 m² 1. Geschoss frei ab sofort Hagelberger Strasse 6a Kreuzberg Berlin 10965",Wohnung,2199,3,96.2,1,Hagelberger Straße,Hagelberger Strasse,6a,Kreuzberg,,Berlin,10965,yes
201,https://www.immowelt.de/projekte/expose/k29p832?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_XL,Doppelhaushälfte zur Miete - Erstbezug 2.100 € 5 Zimmer 154 m² 354 m² Grundstück frei ab sofort von-Hake-Straße 5 Schönwalde-Dorf Schönwalde-Glien 14621,Haus,2100,5,154,,von-Hake-Straße,von-Hake-Straße,5,Schönwalde-Dorf,,Schönwalde-Glien,14621,yes
202,https://www.immowelt.de/expose/a3cb51cf-2b9b-4d5c-bb0e-5d417220e422?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 2.299 € 3 Zimmer 108,5 m² EG frei ab sofort Hagelberger Strasse 6a Kreuzberg Berlin 10965",Wohnung,2299,3,108.5,0,Hagelberger Straße,Hagelberger Strasse,6a,Kreuzberg,,Berlin,10965,yes
203,https://www.immowelt.de/expose/50b8ecee-a6b0-49d3-93fa-24f41d0a9512?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_XL,"Studio zur Miete 1.015 € 2 Zimmer 61,5 m² frei ab sofort Konrad-Zuse-Straße 19 Adlershof Berlin 12489",Studio,1015,2,61.5,,Konrad-Zuse-Straße,Konrad-Zuse-Straße,19,Adlershof,,Berlin,12489,no
204,https://www.immowelt.de/expose/2bd70893-dc7d-4fdf-8234-9521a0888d3e?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,Wohnung zur Miete - Erstbezug 1.000 € 1 Zimmer 36 m² 3. Geschoss Berlin 10827,Wohnung,1000,1,36,3,,,,Schöneberg,,Berlin,10827,yes
205,https://www.immowelt.de/expose/25xg4xmnp689?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.050 € 2 Zimmer 50 m² Geschoss 2/4 frei ab 15.08.2025 Földerichstraße Spandau Berlin 13595,Wohnung,1050,2,50,2,Földerichstraße,Földerichstraße,,Spandau,,Berlin,13595,no
206,https://www.immowelt.de/expose/25li1mx5fxnp?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 1.400 € 2,5 Zimmer 59 m² Geschoss 5/6 frei ab sofort Berlin 10247",Wohnung,1400,2.5,59,5,,,,,,Berlin,10247,no
207,https://www.immowelt.de/expose/348972fa-5305-4baf-9fa6-bd4dc67b69f1?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,Wohnung zur Miete 2.200 € 4 Zimmer 95 m² 1. Geschoss frei ab sofort Berlin 13403,Wohnung,2200,4,95,1,,,,,,Berlin,13403,no
208,https://www.immowelt.de/expose/9b9584ef-620a-466c-83fe-4816c1a41baf?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete 737 € 2 Zimmer 51,2 m² EG frei ab sofort Schliemannstraße 15 Prenzlauer Berg Berlin 10437",Wohnung,737,2,51.2,0,Schliemannstraße,Schliemannstraße,15,Prenzlauer Berg,,Berlin,10437,no
209,https://www.immowelt.de/expose/25xzksjgtcv4?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,"Einfamilienhaus zur Miete 2.498 € 5 Zimmer 119,4 m² frei ab sofort Französisch Buchholz Berlin 13127",Haus,2498,5,119.4,,,,,Französisch Buchholz ,,Berlin,13127,no
210,https://www.immowelt.de/expose/252rbf7klw6v?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 4.100 € 5 Zimmer 200 m² Geschoss EG/3 frei ab sofort Dahlem Berlin 14195,Wohnung,4100,5,200,0,,,,Dahlem,,Berlin,14195,no
211,https://www.immowelt.de/expose/25nx3rsiqdxp?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.107 € 1 Zimmer 47 m² Geschoss 2/4 frei ab sofort Pankow Berlin 13189,Wohnung,1107,1,47,2,,,,Pankow,,Berlin,13189,no
212,https://www.immowelt.de/expose/25ujr5vr1n6h?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,Terrassenwohnung zur Miete 1.215 € 2 Zimmer 79 m² Geschoss EG/3 frei ab sofort Lichterfelde Berlin 12209,Wohnung,1215,2,79,0,,,,Lichterfelde,,Berlin,12209,no
213,https://www.immowelt.de/expose/254t32raxzy6?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,"Terrassenwohnung zur Miete 1.600 € 3 Zimmer 97,7 m² Geschoss 1/2 frei ab 15.09.2025 Johann-Landefeldt-Straße 1 Kladow Berlin 14089",Wohnung,1600,3,97.7,1,Johann-Landefeldt-Straße,Johann-Landefeldt-Straße,1,Kladow,,Berlin,14089,no
214,https://www.immowelt.de/expose/0d2075ad-0f67-496e-b5b9-81effdb4b87d?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete 1.100 € 2 Zimmer 52,2 m² 2. Geschoss frei ab sofort Frankfurter Allee 55B Friedrichshain Berlin 10247",Wohnung,1100,2,52.2,2,Frankfurter Allee,Frankfurter Allee,55B,Friedrichshain,,Berlin,10247,no
215,https://www.immowelt.de/projekte/expose/k29p832?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_XL,Doppelhaushälfte zur Miete - Erstbezug 2.100 € 5 Zimmer 154 m² frei ab sofort Von-Redern-Straße 18 Schönwalde-Dorf Schönwalde-Glien 14621,Haus,2100,5,154,,Von-Redern-Straße,Von-Redern-Straße,18,Schönwalde-Dorf,,Schönwalde-Glien,14621,yes
216,https://www.immowelt.de/expose/25x3w8wi75br?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,Haus zur Miete 2.100 € 5 Zimmer 140 m² 500 m² Grundstück Kieler Straße 12 A Mahlsdorf Berlin 12623,Haus,2100,5,140,,Kieler Straße,Kieler Straße,12A,Mahlsdorf,,Berlin,12623,no
217,https://www.immowelt.de/expose/23ihbv38baa6?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,Studio zur Miete 920 € 2 Zimmer 62 m² Geschoss EG/2 frei ab sofort Französisch Buchholz Berlin 13127,Studio,920,2,62,0,,,,Französisch Buchholz,,Berlin,13127,no
218,https://www.immowelt.de/expose/cafa26c2-15c7-47d8-a67d-51c2ef2f22ef?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_XL,"Studio zur Miete 399 € 2 Zimmer 53,1 m² frei ab sofort Eckschanze Spandau Berlin 13585",Studio,399,2,53.1,,,,,Eckschanze Spandau,,Berlin,13585,no
219,https://www.immowelt.de/expose/46d4b573-ba78-4bc2-9633-f42bfefb958c?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,Wohnung zur Miete 749 € 1 Zimmer 20 m² frei ab sofort Pankow Berlin 13187,Wohnung,749,1,20,,,,,Pankow,,Berlin,13187,no
220,https://www.immowelt.de/expose/c35b7679-e548-4bba-9bbf-532a78ba911b?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_L,Wohnung zur Miete 1.900 € 3 Zimmer 45 m² frei ab sofort Berlin 10439,Wohnung,1900,3,45,,,,,,,Berlin,10439,no
221,https://www.immowelt.de/expose/23wvrp2utfqr?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.590 € 3 Zimmer 108 m² EG frei ab sofort Berlin 13503,Wohnung,1590,3,108,0,,,,,,Berlin,13503,no
222,https://www.immowelt.de/expose/5c501819-51b2-4f3c-8374-aacbfc861cb4?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_XL,"Studio zur Miete 500 € 1 Zimmer 47,7 m² frei ab sofort Spandau Berlin 13589",Studio,500,1,47.7,,,,,Spandau,,Berlin,13589,no
223,https://www.immowelt.de/expose/24lw3856hdes?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D7&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 795 € 1 Zimmer 56,8 m² Geschoss EG/1 frei ab sofort Berlin 12621",Wohnung,795,1,56.8,0,,,,,,Berlin,12621,no
224,https://www.immowelt.de/expose/fc0cef32-1653-48c8-805f-6cdccbb80b87?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D8&m=classified_search_results_classified_classified_detail_XL,Einfamilienhaus zur Miete 2.346 € 4 Zimmer 138 m² 506 m² Grundstück frei ab sofort Lankwitz Berlin 12249,Haus,2346,4,138,,,,,Lankwitz,,Berlin,12249,no
225,https://www.immowelt.de/expose/9ee79150-0ecd-44b2-b20a-01da6b8b72e0?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D8&m=classified_search_results_classified_classified_detail_L,Terrassenwohnung zur Miete 1.229 € 2 Zimmer 51 m² EG frei ab sofort Friedrichrodaer Str. 14 Lankwitz Berlin 12249,Wohnung,1229,2,51,0,Friedrichrodaer Straße,Friedrichrodaer Str.,14,Lankwitz,,Berlin,12249,no
226,https://www.immowelt.de/expose/8e2455cb-8558-4040-a4b0-b7a2a956a326?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D8&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 1.133 € 2 Zimmer 48,2 m² 6. Geschoss Lion-Feuchtwanger Straße 61 Kaulsdorf Berlin 12619",Wohnung,1133,2,48.2,6,Lion-Feuchtwanger Straße,Lion-Feuchtwanger Straße,61,Kaulsdorf,,Berlin,12619,yes
227,https://www.immowelt.de/expose/259b81d1-39a6-40ac-9703-92b53e815192?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D8&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 1.111 € 2 Zimmer 47,3 m² 6. Geschoss Lion-Feuchtwanger Straße 61 Kaulsdorf Berlin 12619",Wohnung,1111,2,47.3,6,Lion-Feuchtwanger Straße,Lion-Feuchtwanger Straße,61,Kaulsdorf,,Berlin,12619,yes
228,https://www.immowelt.de/expose/f16bad43-38b3-4016-8cfb-bdd9c9899bc2?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D8&m=classified_search_results_classified_classified_detail_L,"Wohnung zur Miete - Erstbezug 1.040 € 2 Zimmer 47,3 m² 4. Geschoss Teterower Ring 63-65 Kaulsdorf Berlin 12619",Wohnung,1040,2,47.3,4,Teterower Ring,Teterower Ring ,63-65,Kaulsdorf,,Berlin,12619,yes
229,https://www.immowelt.de/expose/de2ec05e-2f57-431e-95b0-736d7ca6d8b3?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D8&m=classified_search_results_classified_classified_detail_L,Wohnung zur Miete - Erstbezug 1.056 € 2 Zimmer 48 m² 4. Geschoss Teterower Ring 63-65 Kaulsdorf Berlin 12619,Wohnung,1056,2,48,4,Teterower Ring,Teterower Ring ,63-65,Kaulsdorf,,Berlin,12619,yes
